20	5	86	0.014239	0.695652	0.270833	0.269231	5.12	0.001135	0.412766	43.60622	0	3.16053	212.2016	302.1978	215.416	240.3846	196.3502	216.69	383.78	399.69	267.17	0.408163	0.072817
21	5	87	0.01296	0.444444	0.267857	0.6	6.76	0.001234	0.412766	34.81605	0	3.16053	226.947	372.2084	229.3209	305.9441	209.6972	237.65	358.98	331.53	281.37	0.465116	0.072115
22	7	81	0.021916	0.431095	0.627049	0.431373	6	0.001433	0.482176	38.24473	0	47.9161	284.5809	307.377	174.2457	207.1006	208.4636	215.57	348.27	206.07	208.75	0.328639	0.083638
23	7	82	0.017381	0.612335	0.582734	0.37037	6.11	0.001417	0.487805	55.98516	0	47.9161	308.418	326.1756	181.7081	212.1041	239.6713	219.56	355.16	226.52	230.82	0.247253	0.082178
24	7	83	0.024211	0.419405	0.787313	0.236967	6.37	0.00144	0.489681	44.00379	0	47.9161	275.8512	575.5688	187.2412	242.1652	245.262	231.09	367.8	234.73	240.47	0.20794	0.080645
25	7	84	0.022343	0.412458	0.497959	0.442623	8.77	0.001505	0.491557	39.47325	0	47.9161	297.7668	376.403	187.7682	255.2757	267.3797	247.55	365.41	252.21	243.93	0.2375	0.07906
26	7	85	0.024585	0.380655	0.381148	0.483871	11.36	0.001534	0.493433	47.00904	0	47.9161	291.1915	358.6446	196.3563	268.3363	279.7203	253.55	392.05	277.01	260.93	0.225621	0.077456
27	7	86	0.024128	0.308057	0.615385	0.483333	8.94	0.00141	0.493433	38.90763	0	47.9161	353.2182	365.4971	197.0366	290.8856	259.6154	275.95	392.36	331.41	276.15	0.329832	0.07549
28	7	87	0.026753	0.36476	0.525424	0.435484	7.14	0.00153	0.491557	42.94759	0	47.9161	375.2345	397.6901	191.172	281.0651	256.7214	281.8	412.15	328.27	299.03	0.273622	0.073537
29	9	81	0.007518	0.631579	0.555556	0.383333	7.04	8.35E-04	0.530516	16.85321	0	1.79619	195.9361	274.7253	152.7354	209.0301	178.7785	202.04	270.57	234.75	223.57	0.089172	0.079058
30	9	82	0.008737	0.567164	0.640351	0.356164	9.95	7.39E-04	0.535211	17.20366	0	1.79619	395.9276	28.8577	149.326	235.0427	180.5706	204.66	287.12	270.16	218.16	0.369863	0.077855
31	9	83	0.01368	0.377358	0.525	0.428571	7.16	8.60E-04	0.539906	17.97514	0	1.79619	216.1598	1035.503	152.6829	255.102	184.8266	235.73	316.5	273.47	243.48	0.085324	0.076492
32	9	84	0.014326	0.41018	0.664234	0.395604	10.6	9.01E-04	0.544601	22.24659	0	1.79619	223.8806	310.559	177.8069	261.3891	208.0251	245.88	318.89	291.72	262.94	0.084416	0.075282
33	9	85	0.013317	0.393548	0.622951	0.407895	9.23	9.02E-04	0.549296	25.17329	0	1.79619	256.4102	313.5452	194.7082	277.3669	216.0761	265.99	348.6	316.62	296.99	0.091549	0.073936
34	9	86	0.011442	0.462687	0.596774	0.445946	6.73	8.54E-04	0.544601	27.28459	0	1.79619	265.4554	313.5452	202.1696	298.7304	219.7802	277.15	365.11	337.48	313.6	0.063492	0.072318
35	9	87	0.010623	0.518219	0.476563	0.442623	8.22	8.60E-04	0.546948	28.05474	0	1.79619	292.3077	377.3126	206.8215	289.3125	215.1933	290.89	377.35	367.23	342.82	0.060086	0.070698
36	11	81	0.018847	0.36965	0.557895	0.226415	9.93	0.001907	0.591093	22.32144	0	1.5407	199.2377	315.5048	150.5835	195.3125	176.5392	187.2	266.62	227.69	209.27	0.184332	0.106333
37	11	82	0.019854	0.425856	0.196429	0.363636	4.32	0.001359	0.595142	22.88071	0	1.5407	215.9605	320.5128	158.7005	205.2723	197.6682	173.32	290.17	247.69	225.78	0.276699	0.104969
38	11	83	0.019167	0.354244	0.354167	0.323529	13.44	0.00198	0.59919	24.6518	0	1.5407	213.0523	915.7509	169.1857	177.6756	203.7912	199.88	325.86	239.67	227.94	0.115226	0.103803
39	11	84	0.016804	0.446429	0.21	0.380952	7.16	0.002551	0.607288	29.73097	0	1.5407	230.9701	360.5769	169.3902	241.7582	209.1609	212.34	340.77	257.89	227.54	0.051643	0.102465
40	11	85	0.014119	0.530806	0.455357	0.27451	7.85	0.002476	0.607288	31.62309	0	1.5407	229.8311	364.1329	181.2447	303.6437	224.2694	205.47	365.97	282.34	246.76	0.263473	0.101255
41	11	86	0.017008	0.401544	0.211538	0.363636	13.87	0.002824	0.607288	33.68633	0	1.5407	234.2835	384.6154	183.38	260.3292	217.8042	207.1	367.85	309.45	252.7	0.295	0.099947
42	11	87	0.014607	0.524664	0.068376	0.5	13	0.002882	0.611336	35.22974	0	1.5407	250.4006	401.3378	187.8255	258.565	237.1507	258.6	391.48	325.71	275.22	0.319527	0.098919
43	13	81	0.030049	0.319665	0.481675	0.5	11.77	0.001207	0.497579	20.10284	0	32.1794	192.6931	270.6553	172.9289	230.1118	182.9082	214.93	377.75	247.95	199.33	0.179664	0.079339
44	13	82	0.036326	0.332885	0.430303	0.497653	5.32	0.001344	0.504843	22.52288	0	32.1794	205.612	286.4157	172.4643	241.0695	198.3213	221.54	381.69	272.44	209.87	0.13772	0.077981
45	13	83	0.032527	0.326021	0.491879	0.485849	6.97	0.001476	0.509685	24.6816	0	32.1794	193.2741	1268.216	178.4231	241.7582	208.4831	240.26	389.8	273.8	216.4	0.12415	0.076545
46	13	84	0.030127	0.302176	0.522667	0.423469	8.89	0.001214	0.514528	27.70227	0	32.1794	240.3846	320.5128	184.9458	275.454	223.8502	262.75	392.41	294.95	220	0.15873	0.075188
47	13	85	0.034979	0.298962	0.381944	0.454545	7.32	0.001356	0.524213	29.29789	0	32.1794	246.3054	331.2477	192.8121	280.0598	231.761	270.01	427.7	324.81	244.13	0.098024	0.073801
48	13	86	0.033536	0.309206	0.522727	0.430435	10.8	0.001273	0.516949	29.72961	0	32.1794	244.3111	359.4941	280.4174	288.4615	243.3984	287.42	439.48	349.72	260.27	0.13749	0.072228
49	13	87	0.029641	0.365004	0.520607	0.420833	10.55	0.001338	0.516949	30.69649	0	32.1794	238.3064	366.3004	205.5358	310.1737	259.3391	303.42	449.84	350.72	283.76	0.152372	0.070733
50	15	81	0.016806	0.453258	0.575	0.48913	8.83	9.52E-04	0.300999	21.63124	0	61.054	192.3077	151.8219	164.6214	253.5926	169.6833	183.17	320	253.39	191.01	0.24735	0.090543
51	15	82	0.020005	0.444706	0.37037	0.442857	9.48	8.47E-04	0.302425	23.05781	0	61.054	188.537	169.6833	179.1843	263.9517	188.3426	200.53	347.44	265.44	204.61	0.303681	0.087408
52	15	83	0.014209	0.383607	0.820513	0.604167	10.95	8.85E-04	0.305278	25.77474	0	61.054	181.4223	2129.121	178.2224	320.5128	182.7358	207.67	344.49	269.43	215.55	0.205534	0.084208
53	15	84	0.016346	0.345714	0.487603	0.457627	7.52	9.34E-04	0.303852	26.60553	0	61.054	160.2564	320.5128	181.0969	336.0717	167.8877	211.47	360.26	281.56	228.24	0.186441	0.08108
54	15	85	0.016014	0.423977	0.565517	0.47561	16.68	8.90E-04	0.305278	67.58157	0	61.054	210.7482	325.0271	193.818	326.9231	172.3187	217.01	380.33	317.34	261.01	0.285714	0.078272
55	15	86	0.019446	0.419277	0.626437	0.412844	12	9.37E-04	0.302425	33.26064	0	61.054	230.7692	328.9474	203.8511	373.413	210.6551	231.28	405.7	260.15	282.65	0.269113	0.076274
56	15	87	0.020281	0.392111	0.769231	0.507692	10.64	0.001035	0.300999	34.00304	0	61.054	253.5926	353.2182	199.2377	356.1254	206.2816	235.05	416.49	370.62	297.13	0.234957	0.074306
57	17	81	0.018647	0.483986	0.463235	0.460317	7.93	0.001327	0.349261	24.73512	0	40.389	162.6483	279.9416	178.4642	202.4292	161.216	235.61	319.78	226.58	199.03	0.338095	0.085953
58	17	82	0.021159	0.420155	0.476015	0.387597	5.5	0.001345	0.349261	24.06734	0	40.389	166.1918	289.09	173.3922	217.1216	162.1529	255.62	338.7	219.72	204.18	0.288	0.084344
59	17	83	0.020292	0.3632	0.546256	0.427419	9.93	0.001299	0.348123	25.50103	0	40.389	165.6239	1320.513	172.2408	238.5212	182.2645	283.19	355.36	223.73	190.15	0.157407	0.082674
60	17	84	0.017928	0.422383	0.581197	0.404412	7.18	0.001262	0.350398	28.1753	0	40.389	165.2644	306.2224	185.4396	259.8753	196.1538	297.23	356.43	249.93	210.43	0.259091	0.081045
61	17	85	0.019696	0.464463	0.30605	0.453488	9.69	0.001367	0.350398	30.73238	0	40.389	174.8252	299.7003	190.5012	249.7502	201.8889	290.7	377.22	269.76	219.35	0.344445	0.079655
62	17	86	0.018588	0.395257	0.62	0.395161	7.56	0.001433	0.350398	33.03183	0	40.389	185.5058	324.6753	200.6549	258.3238	200.9185	307.96	379.9	299.42	280.94	0.249383	0.078656
63	17	87	0.030429	0.251599	0.436441	0.436893	7.32	0.001298	0.350398	34.96204	0	40.389	193.6432	346.6011	202.9595	268.3363	208.252	339.76	389.51	322.06	278.39	0.218182	0.077692
64	19	81	0.022534	0.326196	0.505792	0.40458	9.56	0.00193	0.433721	53.86683	0	24.3117	207.1006	450.2303	144.7477	211.4724	174.047	419.46	375.85	238.67	205.69	0.206373	0.082494
65	19	82	0.018378	0.189313	1.12903	0.435714	8.26	0.001936	0.453488	56.80268	0	24.3117	225.2252	489.0038	139.9941	211.5385	194.1957	428.16	368.82	265.38	187.42	0.106419	0.082204
66	19	83	0.014527	0.232283	0.855932	0.356436	10.37	0.002173	0.476744	62.59023	0	24.3117	233.2161	139.4923	151.6695	244.6317	218.4867	477.16	359.84	211.69	223.91	0.043121	0.081939
67	19	84	0.013686	0.217308	1.04425	0.457627	8.16	0.001948	0.504651	108.0157	0	24.3117	224.4063	552.0565	158.0218	249.2007	223.524	492.51	403.76	206.96	244.75	0.042084	0.081595
68	19	85	0.012851	0.291667	1.22078	0.356383	7.85	0.001874	0.530233	74.15498	0	24.3117	255.5988	582.7787	162.2066	282.1042	221.6631	517.63	426.73	221.33	275.35	0.053892	0.080879
69	19	86	0.017434	0.244819	0.84127	0.36478	6.74	0.001784	0.555814	59.5086	0	24.3117	247.2188	594.4943	165.664	283.9684	246.4475	533.83	408.63	246.43	275.97	0.082749	0.078943
70	19	87	0.022157	0.16286	1.22561	0.333333	10.34	0.002024	0.576744	61.15251	0	24.3117	260.1381	613.2261	191.2452	290.5141	266.0934	567.06	403.15	258.33	299.44	0.053347	0.077132
71	21	81	0.035035	0.262854	0.291417	0.541096	9.43	0.001801	2.461305	25.49358	1	9.62444	231.9226	346.7627	183.7432	256.5369	217.2891	275.75	381.16	274.2	224.42	0.074005	0.079568
72	21	82	0.03679	0.240573	0.297741	0.565517	7.01	0.001769	2.485584	24.50407	1	9.62444	241.853	369.2143	197.0567	285.1188	237.9542	293.62	393.66	291.59	238.06	0.064318	0.078961
73	21	83	0.036607	0.245824	0.307129	0.611714	8.89	0.001679	2.497724	28.44128	1	9.62444	247.7876	1165.393	202.762	301.6591	251.2563	311.46	411.52	295.99	249.98	0.077846	0.078366
74	21	84	0.03844	0.250543	0.296778	0.559499	8.06	0.001772	2.52352	29.68316	1	9.62444	262.5153	410.6534	207.6434	299.5625	267.4396	333.59	449.82	318.15	245.7	0.080873	0.077789
75	21	85	0.04133	0.258131	0.272985	0.469854	9.88	0.001913	2.555387	45.85272	1	9.62444	262.6341	421.6649	217.641	315.973	283.1928	344.25	460.94	341.47	241.35	0.08885	0.076782
76	21	86	0.044164	0.248385	0.288191	0.413534	11.01	0.001872	2.579666	40.03325	1	9.62444	289.0867	419.7002	219.643	331.6409	290.3056	366.11	471.03	370.89	281.43	0.078978	0.074468
77	21	87	0.043736	0.23476	0.334701	0.429072	10.62	0.00183	2.602428	52.62629	1	9.62444	313.4738	433.858	228.174	363.7671	318.3635	378.9	496.13	381.3	335.36	0.062893	0.072197
78	23	81	0.031918	0.194303	0.28884	0.439394	9.45	0.001425	1.452381	17.68813	0	7.93198	194.6529	322.8523	165.6805	248.296	221.4906	243.14	379.31	249.19	226.04	0.087379	0.09018
79	23	82	0.029021	0.286639	0.277419	0.47093	6.38	0.001369	1.470238	18.24509	0	7.93198	203.073	336.8322	179.2207	263.6476	236.5089	251.49	407.54	269.65	258.71	0.082041	0.089983
80	23	83	0.028616	0.280522	0.307309	0.356757	6.63	0.001374	1.468254	18.51124	0	7.93198	227.3588	1109.037	181.1462	286.7313	250.2587	283.08	419.49	273.09	283.73	0.071393	0.089767
81	23	84	0.02755	0.334615	0.310345	0.393519	6.07	0.001364	1.484127	19.88842	0	7.93198	246.4914	378.6881	195.5186	294.0042	269.192	300.1	434.54	292.69	253.58	0.093586	0.089529
82	23	85	0.02931	0.287442	0.294498	0.472527	5.66	0.001404	1.501984	20.91201	0	7.93198	240.9932	363.7448	197.8607	315.8677	282.3159	303.81	458.86	319.61	276.75	0.094705	0.088762
83	23	86	0.025625	0.304577	0.322971	0.385027	4.68	0.001388	1.507936	24.31446	0	7.93198	259.263	387.305	201.4156	317.401	293.7572	313.04	463.74	344.82	296.84	0.093157	0.086369
84	23	87	0.026984	0.289121	0.40378	0.365957	7.07	0.001461	1.511905	29.0828	0	7.93198	284.989	400.7398	213.184	325.0271	315.0242	327.45	463.67	361.21	308.32	0.084007	0.083978
85	25	81	0.036069	0.255969	0.458955	0.617886	9.06	0.001585	2.406593	18.93759	0	15.0998	226.2443	280.722	176.687	247.5474	218.8219	224.94	411.14	274.57	242.81	0.068004	0.083775
86	25	82	0.037092	0.256811	0.43385	0.626374	8.25	0.001612	2.450549	19.71914	0	15.0998	239.8677	319.1938	194.6381	263.132	245.4318	225.55	418.23	295.17	264.25	0.077862	0.082722
87	25	83	0.031214	0.291217	0.372064	0.598007	7.38	0.001685	2.478022	21.83251	0	15.0998	259.138	1378.987	191.1698	286.9107	258.4343	271.96	441.28	298.46	276.84	0.06723	0.081672
88	25	84	0.029444	0.277323	0.41555	0.554839	8.15	0.001653	2.510989	26.46894	0	15.0998	269.867	357.3149	204.8394	308.1059	271.6023	284.02	451.92	328.17	290.06	0.073852	0.080657
89	25	85	0.030508	0.282043	0.453287	0.544529	6.85	0.001608	2.532967	29.41294	0	15.0998	282.1906	373.2474	204.2759	326.7459	283.324	287.64	464.94	359.48	309.97	0.071827	0.079487
90	25	86	0.031933	0.301602	0.320735	0.493631	7.88	0.0018	2.546703	31.01947	0	15.0998	271.1137	377.808	211.1572	341.4233	297.7125	322.65	475.99	387.92	328.83	0.075191	0.077935
91	25	87	0.030254	0.323548	0.40678	0.492647	8.01	0.001971	2.574176	33.03621	0	15.0998	315.729	384.6154	220.5897	358.6328	318.0335	355.59	486.36	411.08	357.44	0.088483	0.076415
92	27	81	0.035335	0.26433	0.230889	0.547297	7.39	0.001384	1.44586	18.62241	0	6.45795	221.0781	325.0545	173.4647	218.8868	209.9971	215.75	368.73	204.43	226.13	0.137963	0.088798
93	27	82	0.037154	0.303606	0.206897	0.364198	8	0.001369	1.447983	18.93122	0	6.45795	223.1021	350.7131	183.6174	230.3407	223.5665	219.97	369.77	211.22	176.59	0.133128	0.088732
94	27	83	0.029441	0.244152	0.40519	0.433498	8.54	0.001435	1.43949	18.74737	0	6.45795	218.5944	531.4753	189.8921	249.6813	237.8754	251.63	395.54	210.94	227.63	0.126235	0.088664
95	27	84	0.030037	0.247358	0.339806	0.4	8.47	0.001443	1.464968	25.42931	0	6.45795	248.6107	371.7335	204.7664	264.0494	251.427	262.51	417.92	232.61	244.82	0.126014	0.088577
96	27	85	0.035528	0.221862	0.357664	0.505102	10.31	0.001424	1.492569	25.13492	0	6.45795	253.3263	394.5227	205.1357	279.4619	256.4711	268.48	441.35	245.93	273.59	0.117647	0.087978
97	27	86	0.036674	0.217357	0.316547	0.397727	8.28	0.001391	1.488323	27.32131	0	6.45795	268.5862	415.8965	203.4225	302.7065	268.8827	295.08	437.98	268.5	287.26	0.113627	0.085749
98	27	87	0.038249	0.268018	0.352941	0.321429	11.69	0.00145	1.498938	43.06339	0	6.45795	292.735	428.5023	213.462	316.9436	292.3517	309.27	450.28	283.6	310.85	0.089571	0.083539
99	33	81	0.020039	0.484561	0.303922	0.5	16.4	6.19E-04	0.495327	22.2749	0	43.9169	192.3077	192.3077	162.6131	192.3077	174.8252	237.59	303.63	264.34	200.84	0.559259	0.093962
100	33	82	0.014448	0.485342	0.47651	0.478873	6.54	6.59E-04	0.504673	28.9783	0	43.9169	199.8002	205.1282	165.0402	256.4102	192.3077	212.16	308.86	286.22	210.52	0.145522	0.091691
101	33	83	0.016115	0.248555	0.872093	0.52	9.14	6.52E-04	0.509346	26.02322	0	43.9169	196.6783	574.4256	176.9231	265.252	184.6154	279.95	310.41	293	204.81	0.101911	0.089523
102	33	84	0.01415	0.259615	0.938272	0.421053	8.97	5.44E-04	0.516355	23.88866	0	43.9169	184.1244	210.7482	189.9335	300.4808	189.3939	286.18	308.5	315.86	231.99	0.083333	0.08732
103	33	85	0.01538	0.21791	1.30137	0.484211	6.87	7.81E-04	0.523365	26.73789	0	43.9169	184.9112	258.3238	179.3915	339.3665	190.9438	268.36	341.6	347.11	252.12	0.116667	0.085196
104	33	86	0.015372	0.255072	1.04545	0.413043	7	8.02E-04	0.525701	26.96897	0	43.9169	206.6116	245.4992	186.5672	343.4066	187.3127	295.88	347.6	379.96	235.34	0.123779	0.082527
105	33	87	0.015919	0.27095	0.515464	0.48	7.32	7.56E-04	0.525701	27.3811	0	43.9169	218.8868	286.4157	195.1995	368.2488	172.4733	324.45	357.16	407.54	268.44	0.151125	0.080052
106	35	81	0.041414	0.287653	0.252358	0.53271	11.52	0.001751	2.694444	26.45751	0	10.0838	244.6663	330.9957	208.3428	250.8361	224.0796	243.86	449.07	256.6	226.48	0.186477	0.085872
107	35	82	0.048956	0.239077	0.234968	0.457912	6.23	0.00175	2.724747	28.31856	0	10.0838	252.9197	358.0455	217.3804	263.5383	240.5594	253.29	459.69	277.4	237.43	0.156605	0.084943
108	35	83	0.041208	0.285427	0.246672	0.511111	7.89	0.001722	2.760101	26.40385	0	10.0838	258.5956	1230.356	229.4109	286.2537	248.4358	274.65	493.85	273.38	248.92	0.20658	0.084036
109	35	84	0.040471	0.282276	0.27012	0.39233	7.47	0.001757	2.800505	29.19857	0	10.0838	276.7269	391.1584	232.9108	310.9976	256.5862	291.69	507.4	292.41	264.56	0.1856	0.083153
110	35	85	0.045549	0.260844	0.299924	0.450633	8.76	0.001786	2.84596	31.64337	0	10.0838	296.4233	432.6329	247.0921	316.9907	277.5946	305.48	522.42	314.38	276.38	0.156436	0.082083
111	35	86	0.041707	0.252281	0.284272	0.449704	8.26	0.001947	2.883838	32.36661	0	10.0838	323.0831	454.0598	255.9265	339.826	3.336744	327.03	511.68	341.43	305.69	0.179725	0.080455
112	35	87	0.040857	0.266026	0.325301	0.37037	10.06	0.001894	2.924242	56.86211	0	10.0838	346.5888	469.222	277.2925	359.3117	296.8491	341.32	525.51	360.68	333.32	0.181222	0.078911
113	37	81	0.022303	0.238786	0.712707	0.341085	12.26	0.001089	0.480226	18.73018	0	27.8079	184.6154	295.0569	166.8613	213.6752	160.9624	230.23	363.12	264.67	216.28	0.08596	0.082211
114	37	82	0.020131	0.325145	0.466667	0.390476	9.03	0.001164	0.484463	20.97966	0	27.8079	191.4752	316.7421	173.8058	234.5216	172.2853	235.83	394.74	289.02	230.76	0.074534	0.080987
115	37	83	0.01903	0.30711	0.359606	0.369863	8.97	0.001123	0.487288	21.78287	0	27.8079	194.4685	607.9683	189.4856	247.669	176.0253	258.79	403.52	287.9	235.73	0.114671	0.079751
116	37	84	0.019615	0.303338	0.363636	0.407895	12.27	0.001253	0.495763	26.88454	0	27.8079	231.696	340.7026	194.6593	261.1586	191.8666	260.81	412.53	306.2	254.76	0.118507	0.078588
117	37	85	0.020701	0.371547	0.356877	0.53125	6.53	0.00123	0.5	28.96895	0	27.8079	249.6813	366.8763	204.1658	262.7807	198.866	264.78	429.01	334.46	282.73	0.171521	0.077043
118	37	86	0.025281	0.336689	0.451827	0.154412	6.78	0.001273	0.508475	30.38056	0	27.8079	270.9185	432.9734	212.3901	288.4615	209.2576	280.19	459.76	357.38	304.78	0.109181	0.074235
119	37	87	0.022602	0.321867	0.385496	0.316832	8.69	0.001305	0.512712	34.70248	0	27.8079	307.278	462.4408	227.7858	305.6546	231.3615	321.9	460.62	393.29	321.53	0.081009	0.071541
120	39	81	0.015813	0.291803	0.280899	0.4	10.71	0.001141	0.426991	21.25022	0	3.94549	197.8474	265.6883	150.1752	208.3333	142.5729	196.67	299.34	226.26	184	0.239837	0.072731
121	39	82	0.018813	0.258856	0.357895	0.441176	6.27	0.001128	0.431416	19.8856	0	3.94549	187.2659	342.4658	147.3551	228.4844	187.8005	194.53	309.73	244.54	197	0.176282	0.072361
122	39	83	0.016894	0.3003	0.43	0.348837	20.98	0.001167	0.433628	20.48361	0	3.94549	201.6129	3041.958	156.9491	252.5253	174.2491	228.99	310.42	248.38	297.41	0.168421	0.072017
123	39	84	0.014225	0.299296	0.458824	0.512821	5.84	0.001002	0.442478	22.2462	0	3.94549	222.5048	423.0769	162.2074	260.4167	225.4406	229.12	336.72	259.98	211.66	0.168724	0.071686
124	39	85	0.013059	0.286822	0.783784	0.258621	9.44	0.001114	0.446903	23.38863	0	3.94549	225.8418	397.878	166.6872	259.2913	222.2652	257.85	270.12	263.75	231.88	0.136564	0.071231
125	39	86	0.011308	0.20354	1.06522	0.44898	7.78	0.001001	0.449115	28.14009	0	3.94549	235.6088	420.6731	168.6468	294.5253	230.0151	259.2	380.3	281.4	241.62	0.153061	0.070485
126	39	87	0.011915	0.308333	0.972973	0.291667	11.58	0.001192	0.462389	27.27564	0	3.94549	277.5575	390.1895	180.0634	295.858	246.0152	270.78	397.33	313.06	239.17	0.137441	0.069733
127	41	81	0.036537	0.389247	0.243094	0.659091	13.03	0.001729	0.692308	28.29884	0	42.6421	181.7081	287.0264	218.1464	226.2443	185.9168	223.07	397.22	243.2	212.67	0.107143	0.078085
128	41	82	0.030454	0.423469	0.39759	0.560606	5.95	0.001709	0.692308	28.94018	0	42.6421	182.3607	299.1453	210.9959	201.2522	197.0855	228.89	405.73	272.24	232.65	0.116809	0.075464
129	41	83	0.022067	0.463415	0.496241	0.333333	6.44	0.001768	0.697802	27.89343	0	42.6421	195.3125	1491.081	189.6491	230.7692	195.9467	267.35	426.01	290.55	221.75	0.074906	0.072882
130	41	84	0.015894	0.463415	0.536842	0.45098	6.15	0.001706	0.714286	30.95895	0	42.6421	218.2215	343.8615	203.492	227.4607	197.0366	277.28	437.44	300.26	239.4	0.090426	0.070343
131	41	85	0.012524	0.549383	0.651685	0.5	4.69	0.001624	0.725275	31.85906	0	42.6421	223.9199	329.6703	199.4078	226.2443	208.0373	295.82	438.81	335.9	265.83	0.08	0.068061
132	41	86	0.0247	0.332308	0.25	0.555556	7.26	0.001748	0.736264	39.99054	0	42.6421	248.8688	361.4806	220.3357	194.2502	217.2827	322.9	432.25	375.3	281.08	0.069079	0.065738
133	41	87	0.025771	0.307246	0.45283	0.520833	17.41	0.001494	0.741758	41.76929	0	42.6421	256.4102	379.0005	238.5589	271.7391	232.5916	332.07	451.84	389.99	312.05	0.098726	0.063555
134	45	81	0.034485	0.21688	0.457735	0.425087	10.99	0.001157	1.790598	21.06336	0	21.7499	192.8289	333.5226	192.9485	231.8393	214.2704	257.31	395.84	246.38	226.33	0.23547	0.087757
135	45	82	0.031973	0.219476	0.327731	0.533333	8.27	0.001144	1.792735	25.02926	0	21.7499	218.8868	346.4366	196.4433	235.4164	241.9727	267.44	389.65	261.18	234.45	0.1948	0.086722
136	45	83	0.035111	0.229739	0.278426	0.502618	7.5	0.001141	1.790598	21.45819	0	21.7499	224.5509	1456.217	201.1279	248.139	257.3699	290.78	409.2	249.32	239.19	0.093807	0.085716
